,cluster_no,sentences
5962,36,the cities assur nineveh gasur arbela together number towns cities existed since least middle rd millennium bc c
5963,36,assyria continued exist geopolitical entity arab islamic conquest mid th century
5964,36,radiocarbon dating remains suggested early neolithic activity began site calibrated bce probability cal bce probability first human remains buried site
5965,36,the merneptah stele discovered dated circa bc
5966,36,when discussing meaning word anti intellectualism st century word evolved centuries old definition
5967,36,st paul college bloomed quickly late th century
5968,36,in many ways economic situation mauryan empire analogous roman empire several centuries later
5969,36,relations hellenistic world may started beginning maurya empire
5970,36,guildford synagogue early th century ref
5971,36,guildford castle norman design although documents earliest years ref
5972,36,the zodiac system developed babylonia years ago age aries ref
5973,36,the discovery precession attributed hipparchus around bc
5974,36,the high middle ages saw revival greco roman magic first kabbalism later continued renaissance magic
5975,36,jason taylor began new season robbie farah captain
