,cluster_no,sentences
2073,0,as early consulting engineer charles vignoles put forward scheme railway commission trunk line dublin cork including branch running blarney macroom glengarriff castletownebere
2074,0,tim cronin sean o suilleabhain organised new club early called muintir bhaire
2075,0,at turn st century west cork junior b cup came parish management jack mc nulty selectors vincent cronin tom coughlan the team coached caheragh native tony o driscoll captained sean tobin
2076,0,in francis o neill irish music collector child many musicians played parents house
2077,0,the memoirs willie kingston solicitor skibbereen provide interesting insight period the troubles protestant
2078,0,in attack th battalion cork no brigade led ted o sullivan durrus royal irish constabulary ric barracks constable donovan injured right hand eventually lost
2079,0,an ambush ric bog road clonee killed constable brett june
2080,0,in april wolfe kingston miss brown motored durrus wolfe case petty sessions
2081,0,brady mentions church chancel durrus rector thomas barnam says good condition unlike one kilcrohane
2082,0,the rectory glebe built rev edward jones alcock following glebe cappanahola
2083,0,bcs member institution engineering council uk licensed award designation incorporated engineer chartered engineer therefore responsible regulation ict computer science fields within uk
2084,0,mr frank james mbe fbcs
2085,0,mr frank james mbe msc ceng mbcs miet
2086,0,mr frank james mbe bsc hons mbcs citp
2087,0,mr frank james mbe msc csci miet citp
2088,0,the bcs patron hrh the duke kent kg
2089,0,henry david thoreau essay resistance civil government eventually renamed essay civil disobedience
2090,0,one oldest depictions civil disobedience sophocles play antigone antigone one daughters former king thebes oedipus defies creon current king thebes trying stop giving brother polynices proper burial
2091,0,zinn rejects easy righteous dismissal violence noting henry thoreau popularizer term civil disobedience approved armed insurrection john brown
2092,0,martha wadsworth brewster c poet writer one earliest american female literary figures
2093,0,catherine drew gilpin faust born september american historian college administrator president harvard university
2094,0,james rudolph garfield october march u s politician lawyer son president james abram garfield first lady lucretia garfield
2095,0,harry augustus garfield october december american lawyer academic
2096,0,james butler hickok may august better known wild bill hickok figure american old west
2097,0,george trumbull ladd american philosopher psychologist
2098,0,brice lalonde former socialist green party leader france ran president france presidential elections
2099,0,marcus mason maronn founder president mason family memorial association inc
2100,0,jeremiah mason united states senator new hampshire
2101,0,john sanford mason august november career officer united states army served general union army american civil war
2102,0,robert charles winthrop american lawyer philanthropist one time speaker united states house representatives
2103,0,patricia dutcher walls presbyterian scholar author professor university toronto university british columbia
2104,0,on may ensign tracy appointed join sergeant tho mas leffingwell laying major mr howkins grants land according grants
2105,0,in sir thomas fairfax made commander chief addressed letter major mason connecticut urging return england join standard accept major general commission parliamentary army serve english civil war ref
2106,0,in mason founded town norwich connecticut served deputy governor major general forces connecticut ref
2107,0,in summer mason acted intermediary roger williams connecticut government regarding boundary dispute rhode island connecticut
2108,0,john mason one trusted men connecticut three half decades residence civil military matters
2109,0,mason island named john mason situated mouth mystic river stonington connecticut
2110,0,in state connecticut dep parks dept decided relocate statue major john mason palisado green windsor connecticut john mason lived time war
2111,0,there life sized stone carving major john mason connecticut state capitol building preeminent founder colony
2112,0,mason married anne peck july hingham massachusetts
2113,0,matthew grant included captain masen list omitted former records gone yet children born credited four children born windsor ref
2114,0,children born saybrook connecticut rachel b ann b daniel b elizabeth born stonington connecticut
2115,0,green september stand performance boston aired showtime august ref titled tom green live released itunes netflix dvd march ref
2116,0,tom green married actress drew barrymore july october ref
2117,0,in green returned rap started group the keepin real crew featuring dj ez mike dust brothers two canadian live tours june january ref
2118,0,directors writers series included tartakovsky ref mccracken ref seth macfarlane ref butch hartman ref rob renzetti ref paul rudish ref john mcintyre ref chris savino ref
2119,0,allison moore college friend tartakovsky cast dee dee
2120,0,dexter nemesis rival boy genius school named susan mandark astronomonov ref ref voiced eddie deezen
2121,0,dexter mandark dee dee dexter computer major glory along many items areas inventions show featured mmorpg fusionfall ref
2122,0,during period chaulukya dynasty solanki patan stepwell called rani ki vav ran ki vav queen step well constructed
2123,0,step wells include rani ki vav trikam barot ni vav
2124,0,patan home hemchandracharya north gujarat university ref named famous polymath acharya hemachandra
2125,0,patan established chapotkata ruler vanaraja th century anahilapataka ref
2126,0,muhammed general later sultan delhi qutb ud din aybak sacked city destroyed allauddin khilji
2127,0,patan part baroda state mid th century india independence baroda became part bombay state separated gujarat maharashtra
2128,0,the borough borders delaware township hunterdon county solebury township bucks county pennsylvania ref
